,product_name,product_review,rating
8151,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Fat på MBCC 2017. Vintage 2016. Spenderade mina extra, första 20 minuter från silverpasset till att köa på denna. Kolsvart med tjusigt lock av brunt, gräddigt skum. Maffig doft med otroliga mängder toffee, läder, lönnsirap, vanilj, bourbon, choklad, likörpralin, mörk torkad frukt, whiskydränkta bär och marsipan. Superstor, oljig och tjock kropp. Riktigt rejäl i munnen. Klibbig så man sitter och smackar efteråt. Supersött och riktigt stor i smaken. Alkoholen värmer på, men kan inte säga att de 15% märks av sådär markant. Väl integrerad i det saliga sammelsurium av godhet som äger rum. Mörk sirap, chokladpralin, vanilj, bourbon, ek och bastuträ, lite läder och chark längre bak. Vansinnigt gott. Vågar inte ge min första 5:a ännu, men kanske får tänka om senare...",4.9
8159,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Bottle shared during Marks’ 4K tasting, and last dutch whale share. Finally! One of my biggest wants since i started trading! Shared with 4 close beer friends. 2016 marshmallow handjee version. Poured a pitch black colour with a slight tanned head. Nose is so intense. Deep sweet chocolate notes, deep fudge, molasses, intense vanilla, Liquid marshmallows, sweet campfire bourbon, intense sweet fudge finish. So delicious. Maybe that i like the french vanilla just a bit more. But what a experience! 4000 beer ratings! And last dutch whale share!! Sweden here i come!",4.7
8276,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Tap @ CBC. Pours pitch black with a brown head. Aroma is just big and slick with marshmallows, liquor filled chocolate, deep ripe cherries, dark sweet fruits, coconut, chocolate fudge and off a huge amount of vanilla. The bourbon quality does this Aroma good! Taste is a bit more savory and also has smooth marshmallow, lots of candy, bourbon notes to keep it in balance, dark sweet fruits, cherries, chocolate fudge and vanilla all the way. I will quote my good friend Phredrik ""If Pamela Anderson was a craft beer, this would be her"". True words!",4.5
8200,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Keg at the 4th Copenhagen Beer Celebration, Session 4, 02/05/2015.
Black with a dirty tan swirl.
Nose is rich roast, chocolate, vanilla, toffee fudge, bourbon tunes.
Taste comprises rich dark fruit, vanilla essence, sweet licks, muscavado sugar, chocolate souffle, sherry notes, bourbon barrel.
Medium + body, oily complection, sweet close.
Decent enough impy but as with other DL’s to sweet for me, needs some more bitterness/charring to balance out.",3.8
8179,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Draft. Black beer with a tan head. Sweet vanilla aroma with caramel/toffee and bourbon. Bourbon and vanilla flavor with light chocolate and rich malt. Fuller bodied. Vanilla and bourbon linger with toffee, light marshmallow, and rich malt.",3.9
8217,Three Floyds Dark Lord - Bourbon Vanilla Bean,Poured from a tasting table at DLD. Poured jet oil black with min tan head. Aroma super sweet vanilla booze bourbon like straight bean. Light to no carb thick bod. Tastes similar to aroma super sweet syrup vanilla choc juice some distant dank hop.,4.2
8204,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Bottle at bills courtesy of Mike. Pours a deep brown body with bright tan lacing. Mouthfeel is aggressive and sweet with notes of melted fudge brownie, tons of sugar and marshmallow. Vanilla syrup and candy. Not a ton of bourbon actually. Too sweet, but still a delightful punch to the face.",3.9
8430,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Courtesy of ygtbsm94.  Thanks for sharing, Brad!  Oil black, no head.  Rich French vanilla-kailua milk shake aromas ride swirls of crème brulee, molasses, and touches of chocolate-coffee.  Big sweet roasty vanilla bean and chocolate cream flavors are prevalent from start to finish.  Room temperature brings out further mocha coffee-like tones.  Full bodied, slick and smooth, sweet vanilla roast finish.  Unbelievable…",4.6
8178,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Draft sample at 2015 RateBeer Best festival. This may have had the largest lines of the day. At one point right after tapping it was 45 minutes. I decided not to wait, but about an hour later they were still pouring with 5 minute waits, so I got myself a couple of samples. Pours is inky black with a very small dark brown head and minimal lacing. Aroma is over the top marshmallow, bourbon, vanilla, chocolate. Its like a desert topping. Flavor is light bitter, fully sweet, hella marshmallow again. Full body, creamy mouthfeel. This is pretty grate in small doses. Holy hell.",4.7
8244,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Bottle @ Stephen’s whale slaying. Thanks to Eric and Stephen! Pours a deep black appearance with a thin brown head. Somewhat spicy, coconut, vanilla, big birthday cake nose with some dark chocolate and cocoa. Pretty gooey mouth feel. Big gooey dark chocolate, caramel, coconut flavor. Some notes of dark grape and plum. Not heat. Pretty high sweetness. Tasty but I prefer Abraxas or BCS. Thanks for sharing, guys.",4.1
8527,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Black with a tan head that does a decent job sticking around.  Aroma is of vanilla, molasses, only a touch of bourbon, licorice, and caramel.  Taste has plenty of vanilla in it, bourbon is hidden pretty well, some syrupy flavors, and dark fruit.  Full bodied with light carbonation.  I liked this better than the Oak Aged Dark Lord this year, seemed a lot smoother.",4.5
8526,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Onyx black body with a small tan head. In both aroma and taste, it’s everything you’ve come to expect from dose of Dark Lord, but now crammed to the brim with vanilla, though definitely moreso in the aroma than taste. Jaw-droppingly smooth body and an absolute joy to have enjoyed this well before noon. Helped to soothe the hectic nature of this year’s DLD. Hats off to you, Three Floyds.",4.7
8377,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Bottle.  Buttery chocolate, coconut, vanilla and bourbon aroma.  Black with a tiny head.  Sweet vanilla, cinnamon, chocolate malt flavor.  Mild alcohol finish.  Glorious - never has a beer made me this happy and sad at the time since I may never get to try this again.  I will try to get Dark Lord tickets just for the chance to get another one of these - so great.",4.8
8251,Three Floyds Dark Lord - Bourbon Vanilla Bean,"(Bottle) thick and black, creamy tan edge bubbles. Nose is complex, bourbon, slight umami, vanilla, rum raisins, marshmallow, fairly fruity and very complex, Quite decadent. Taste of rich raisin, rum, vanilla, milk chocolate, cinnamon, french toast, body is thick, no alcohol present at all, super sweet and amazing.",4.4
8473,Three Floyds Dark Lord - Bourbon Vanilla Bean,# 1300.  2008 Vanilla Bean Dark Lord on draft at the brewpub at 2009 Dark Lord Day.  Pours a pitch black with a small light brown cream head.  Beautiful aroma of vanilla on top of all of the Dark Lord aromas.  Taste of creamy rich vanilla bean on top of all of the Dark Lord flavors.  Simply amazing !!!  I can honestly say that this was the most enjoyable beer I have had to date.  Perfect all around  !!!!,5.0
8374,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Tap @ FWIBF. Pours a pitch black color with a brown head. Aroma is of roasted malt, lot of sweet notes, vanilla, coffee, sweet chocolate, oak, bourbon, dark fruits and some molasses. The flavor follows the nose with lots of sweetness, I get vanilla, oak, bourbon, roasted malt, coffee, sweet and dark chocolate, dark fruits and the molasses and sugary notes. The body is full with a sticky mouth feel. Overall a great BA Imperial Stout!",4.5
8400,Three Floyds Dark Lord - Bourbon Vanilla Bean,At Chriso Pre Gbbf 2011.  Its an alright impy stoutlots of choc ans some booze too.  Good.,4.1
8446,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Tasted at Dark Lord Day 2010, out of a wee plastic cup instead of the recommended snifter.  This was incredibly thick beer.  More like molasses or a milkshake than beer, really.  Without a doubt, the thickest brew I’ve ever tasted.  Get it yet?  It’s freakin’ THICK!

The nose was very nice.  The vanilla comes through, here, but it is well complemented by the roast and chocolate flavors, as well as a fair smack-in-the-face from the alcohol.

Flavor was huge and bold.  Perhaps too much so?  The vanilla is very big in the flavor, perhaps to a fault.  Not bad, of course.  Just too much vanilla, in my opinion.  Then again, I""m not the biggest vanilla fan.  On a positive note, the use of real vanilla bean, rather than an extract or something else, really does make a difference, as the quality of the vanilla is notable.

Overall, a very big, very good beer.  For those who enjoy vanilla more than I, this could very well be paradise.  For me, it was a nice new way to try the Dark Lord.",4.3
8230,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Poured from bomber into a big ol' snifter. Thin head that dissipates quickly. A terrific aroma of bourbon, chocolate, coconut (I'm guessing from the vanilla but if came through as coconut), and some soy sauce. Mouthfeel is excellent. Beer is slightly syrupy but also has a pleasant thinness to it. Nice and oily. Flavor is very sweet. Bourbon barrel is supremely integrated and even throughout. Vanilla is more subtle than expected and only contributes on the back end. You really only notice it if you look for it, but when you find it, it's quite nice. This is a mature, sophisticated beer with many element expertly weaves together. However, the sweetness is just too much for me. Best to be had in small quantities.",4.2
8212,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Thx you friendly Americans at CBC 2015. Black with low Brown head. Vanilla, Dark Chcolate, Intense . Sweet, Vanilla, Dark chocolate. Thick oily body. Better than regluar DL.",4.1
8507,Three Floyds Dark Lord - Bourbon Vanilla Bean,had this DLD 08’.  pours super black.  almost like an oil black.  aroma of coffee and vanilla.,4.2
8216,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Poured deep dark brown with a small beige head. Aroma of fudge, chocolate, roast malt, berries and booze. Full body, very smooth, flavour as the aroma, lovely stuff.",4.3
8161,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Shared bottle. Not much in a way of appearance - dark brown thick liquid with virtually no foam, something you would expect from such a big beer. Rich and complex aroma dominated by vanilla and bourbon over the black chocolate and coffee notes common to imperial stouts in general. Tastes as complex as it smells, with vanilla, bourbon, wood, chocolate, caramel and coffee nuances playing in tandem and changing one another with every moment passing since the first sip. A truly magnificent dessert beer that provokes deep introspection and will make you think about the meaning of life while trying to get to the end of the aftertaste.",4.5
8211,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Wow this was great. Still a nice sweetness. Lots of vanilla and oak. What an easy drinking beer. 
First drank: DLD 2014
Vintage: 2014
Second drink: DLD 2015
Vintage: 2015",4.9
8425,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Draft. Pours black with a tan head. Flavor is vanilla, chocolate, bourbon, heaven. It doesn’t get any better than this. In fact, I would probably drink this every morning for breakfast if it wasn’t 14%.

Just to note, I had drink an entire snifter of this in 10 minutes due to WMATA’s terrible hours. Best chug of my life.",4.3
8220,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Bomber (many thanks, dustbunny, for opening this gem). A super-heavy dark chocolate tone dominates the aroma and is joined by sweet vanilla, boozy bourbon, cocoa buttercream frosting, a slight touch of phenols (wet campfire), and a balsamic whisper. Pours very dark brown with nearly no head. The taste is wonderfully smooth and layered, with rich vanilla, decedent chocolate, toffee, hot booze, caramel, and a slightly earthy bitterness. The flavors complement each other perfectly. Beyond smooth texture (almost slick); very hot and dry finish. A whale that exceeds the hype; I like it even better than the port barrel version, which recently wowed me.",4.4
8381,Three Floyds Dark Lord - Bourbon Vanilla Bean,"One big probably 3 oz sample (I was about 10th in line at the opening bell) and a couple smaller samples (an oz or so) after the line got more manageable at the Firestone International Beer Fest. Nose was chocolate, vanilla, oak, and bourbon. Black with a medium cinnamon tan head. Flavor was chocolate, prunes, vanilla, and of course the bourbon. Excellent stuff!",4.5
